"layer","id","total_time","sub_sec_cnt","sub_acc_cnt","dep","MERGE"
"7028",1,1525,2089,11,0,504,34
"7029",1,1892,1553,18,0,360,43
"7030",1,220,1938,18,0,417,41
"7031",1,1553,2027,18,0,434,44
"7032",1,724,1846,2,0,384,40
"7033",1,1767,2930,17,0,387,39
"7034",1,222,2717,18,0,481,41
"7035",1,422,2791,17,0,517,39
"7036",1,2929,1854,18,0,368,45
"7037",1,807,2354,9,0,452,43
"7038",1,1416,2251,16,0,488,48
"7039",1,1990,2283,18,0,476,47
"7040",1,172,2180,18,0,377,55
"7041",1,1251,1379,2,0,362,47
"7042",1,988,2620,9,0,408,35
"7043",1,1137,2348,8,0,430,31
"7044",1,1284,2159,16,0,433,42
"7045",1,754,2252,17,0,440,41
"7046",1,3042,2108,17,0,434,45
"7047",1,1162,1755,17,0,391,41
"7048",1,701,2403,15,0,433,44
"7049",1,2944,1394,3,0,393,24
"7050",1,360,2255,13,0,481,39
"7051",1,2995,2341,15,0,674,38
"7052",1,1755,1516,13,0,428,30
"7053",1,674,2460,15,0,450,37
"7054",1,2884,2872,16,0,367,43
"7055",1,1205,2338,17,0,419,41
"7056",1,1915,2914,18,0,595,42
"7057",1,424,2309,6,0,557,39
"7058",1,716,3037,16,0,430,43
"7059",1,1367,3037,7,0,431,28
"7060",1,1706,2669,11,0,415,26
"7061",1,1327,3374,18,0,444,41
"7062",1,2727,3062,18,0,431,41
"7063",1,776,1684,5,0,366,16
"7064",1,2587,2280,18,0,504,42
"7065",1,1001,1473,18,0,462,51
"7066",1,520,2286,13,0,686,19
"7067",1,45,3164,18,0,476,42
"7068",1,2247,1465,8,0,439,37
"7069",1,1894,2206,17,0,420,40
"7070",1,2867,2397,22,0,957,37
"7071",1,274,1877,13,0,440,20
"7072",1,909,2369,17,0,443,45
"7073",1,119,2377,17,0,494,40
"7074",1,2488,2049,17,0,402,41
"7075",1,3075,1731,1,0,399,4
"7076",1,1881,2291,25,0,995,31
"7077",1,1012,2874,15,0,397,38
"7078",1,834,1950,12,0,942,15
"7079",1,313,1791,16,0,487,39
"7080",1,2357,1940,13,0,470,27
"7081",1,1782,1673,13,0,355,39
"7082",1,2180,1532,11,0,434,30
"7083",1,2757,1929,15,0,461,43
"7084",1,1700,2707,17,0,382,47
"7085",1,2493,3633,36,0,1970,28
"7086",1,1486,1985,6,0,490,38
"7087",1,1476,6824,97,0,1306,323
"7088",1,2599,2880,18,0,502,49
"7089",1,947,1912,13,0,477,41
"7090",1,1689,2196,15,0,428,39
"7091",1,2945,2321,17,0,493,40
"7092",1,1754,2728,18,0,431,43
"7093",1,1989,3315,17,0,441,44
"7094",1,2292,4044,18,0,655,43
"7095",1,623,2200,17,0,483,103
"7096",1,439,2345,17,0,560,102
"7097",1,1407,2625,18,0,493,128
"7098",1,1004,2667,18,0,759,90
"7099",1,1900,2875,17,0,562,165
"7100",1,1275,8722,97,0,915,2246
"7101",1,847,4500,18,0,937,56
"7102",1,311,37355,802,0,23723,1150
"7103",1,563,3651,18,0,456,43
"7104",1,2656,5017,17,0,558,41
"7105",1,707,4591,18,0,506,41
"7106",1,27,4804,18,0,462,45
"7107",1,243,2605,17,0,545,41
"7108",1,2278,2847,18,0,514,42
"7109",1,433,3671,18,0,786,44
"7110",1,134,2584,18,0,588,48
"7111",1,427,1670,15,0,631,20
"7112",1,768,2391,18,0,464,44
"7113",1,1854,2687,17,0,453,41
"7114",1,1061,2761,17,0,476,40
"7115",1,1686,2952,18,0,489,41
"7116",1,803,1758,17,0,389,45
"7117",1,176,2623,18,0,533,40
"7118",1,43,2688,17,0,466,40
"7119",1,139,2650,18,0,472,40
"7120",1,1346,2209,17,0,493,43
"7121",1,2459,2248,18,0,434,41
"7122",1,2400,2987,18,0,471,42
"7123",1,1457,2874,18,0,601,41
"7124",1,778,1929,17,0,469,41
"7125",1,1736,1769,17,0,429,43
"7126",1,225,1723,6,0,507,36
"7127",1,330,3049,18,0,458,43
"7128",1,2313,2067,15,0,392,39
"7129",1,2441,2147,18,0,419,41
"7130",1,1730,2572,17,0,450,40
"7131",1,351,3153,16,0,484,38
"7132",1,1366,3202,15,0,453,37
"7133",1,1119,1585,7,0,488,17
"7134",1,33,2177,18,0,549,42
"7135",1,2495,2116,17,0,472,39
"7136",1,2100,1895,13,0,508,27
"7137",1,589,2403,16,0,498,39
"7138",1,2105,2495,17,0,609,40
"7139",1,2338,2126,17,0,503,43
"7140",1,683,2068,16,0,487,40
"7141",1,1026,2123,18,0,448,41
"7142",1,29,1948,11,0,508,30
"7143",1,1008,2832,16,0,522,45
"7144",1,150,2313,16,0,457,42
"7145",1,1572,2371,15,0,549,37
"7146",1,200,4139,18,0,538,47
"7147",1,545,2370,18,0,431,41
"7148",1,791,2065,16,0,470,41
"7149",1,1497,1896,13,0,527,27
"7150",1,2766,2301,17,0,464,44
"7151",1,2050,1902,18,0,546,45
"7152",1,1400,2111,11,0,469,25
"7153",1,910,2233,17,0,482,40
"7154",1,1480,2762,15,0,470,40
"7155",1,2467,2817,17,0,483,41
"7156",1,700,3562,6,0,2125,26
"7157",1,1372,2472,11,0,1399,30
"7158",1,1426,3494,17,0,1889,42
"7159",1,1945,2306,17,0,531,40
"7160",1,2812,2443,18,0,491,40
"7161",1,2933,1803,16,0,567,41
"7162",1,2074,1978,13,0,490,44
"7163",1,1556,2076,18,0,532,42
"7164",1,2781,2113,15,0,548,42
"7165",1,292,1833,13,0,695,29
"7166",1,2326,2422,18,0,557,42
"7167",1,1745,2013,8,0,533,21
"7168",1,1142,2759,16,0,483,43
"7169",1,348,2732,18,0,485,43
"7170",1,912,2172,11,0,522,27
"7171",1,2041,2462,17,0,530,44
"7172",1,2026,2695,18,0,434,41
"7173",1,2901,2839,18,0,489,41
"7174",1,1685,1920,15,0,477,42
"7175",1,475,2258,7,0,1068,26
"7176",1,1960,2283,15,0,492,41
"7177",1,1021,1905,18,0,667,40
"7178",1,2290,2028,18,0,569,41
"7179",1,1231,2060,18,0,556,40
"7180",1,371,2148,18,0,546,41
"7181",1,2228,1763,6,0,616,14
"7182",1,242,1475,5,0,396,18
"7183",1,1178,2594,17,0,501,40
"7184",1,1171,1840,7,0,721,24
"7185",1,2030,2316,18,0,497,42
"7186",1,2848,2277,18,0,538,42
"7187",1,1127,2625,18,0,627,46
"7188",1,892,2140,17,0,516,42
"7189",1,2062,1617,17,0,514,40
"7190",1,2652,1958,18,0,480,41
"7191",1,1036,2715,16,0,481,39
"7192",1,1388,2819,18,0,536,41
"7193",1,805,1644,17,0,547,40
"7194",1,1623,1673,17,0,574,45
"7195",1,2253,1999,16,0,457,46
"7196",1,289,2571,17,0,534,40
"7197",1,1704,1921,7,0,561,31
"7198",1,1901,2292,17,0,396,44
"7199",1,971,2637,15,0,499,37
"7200",1,936,2930,20,0,1809,25
"7201",1,2373,2430,17,0,446,40
"7202",1,2894,1685,2,0,512,8
"7203",1,551,2516,16,0,433,41
"7204",1,3019,2724,17,0,453,43
"7205",1,1487,2813,18,0,445,40
"7206",1,1999,1585,18,0,492,14
"7207",1,2999,2320,15,0,463,37
"7208",1,2815,1958,16,0,473,44
"7209",1,381,2141,18,0,444,49
"7210",1,2336,2290,18,0,447,49
"7211",1,1002,1646,13,0,424,28
"7212",1,2402,1700,11,0,464,29
"7213",1,882,2159,18,0,414,42
"7214",1,2992,2023,18,0,514,40
"7215",1,146,1785,18,0,607,40
"7216",1,1599,1932,8,0,442,25
"7217",1,932,5671,36,0,1024,114
"7218",1,1709,2523,18,0,583,49
"7219",1,2024,2792,17,0,480,41
"7220",1,765,2156,8,0,478,57
"7221",1,820,2691,18,0,482,41
"7222",1,1494,4991,17,0,506,48
"7223",1,1895,3427,18,0,655,47
"7224",1,2168,2315,18,0,481,41
"7225",1,87,2285,19,0,188,20
"7226",1,2630,2231,17,0,474,44
"7227",1,1827,2088,10,0,435,48
"7228",1,1070,2256,17,0,498,40
"7229",1,2952,2864,17,0,453,47
"7230",1,1574,2072,18,0,516,41
"7231",1,881,6185,12,0,4147,29
"7232",1,586,1885,16,0,471,40
"7233",1,2346,2347,69,0,188,81
"7234",1,1518,3762,48,0,799,89
"7235",1,1617,1992,17,0,432,40
"7236",1,2474,3513,17,0,459,40
"7237",1,5,4329,21,0,657,55
"7238",1,1350,2925,16,0,454,45
"7239",1,2928,2360,15,0,439,37
"7240",1,501,1664,14,0,433,42
"7241",1,2850,1543,17,0,461,44
"7242",1,2891,2434,19,0,647,42
"7243",1,2315,2113,14,0,539,22
"7244",1,2605,4468,26,0,874,86
"7245",1,3044,6441,110,0,1979,372
"7246",1,872,3179,17,0,1053,21
"7247",1,1223,3807,8,0,1102,30
"7248",1,1884,8376,82,0,1455,155
"7249",1,4,1818,9,0,486,33
"7250",1,1775,2488,9,0,561,30
"7251",1,2000,2128,9,0,451,20
"7252",1,2838,2056,12,0,432,36
"7253",1,1355,2033,35,0,937,79
"7254",1,1102,2205,8,0,559,42
"7255",1,922,2243,6,0,488,44
"7256",1,858,2651,14,0,777,28
"7257",1,719,1848,20,0,605,47
"7258",1,2146,1835,14,0,562,52
"7259",1,2171,3354,50,0,1781,70
"7260",1,1230,1734,13,0,563,34
"7261",1,266,1646,7,0,509,25
"7262",1,780,1452,9,0,433,8
"7263",1,240,2823,20,0,589,34
"7264",1,2174,2176,17,0,486,43
"7265",1,492,2218,18,0,473,41
"7266",1,253,1878,18,0,502,51
"7267",1,2154,3882,58,0,2123,101
"7268",1,279,3008,18,0,484,46
"7269",1,857,3078,18,0,518,41
"7270",1,2709,3813,30,0,1281,54
"7271",1,859,3229,51,0,782,102
"7272",1,2823,4773,10,0,540,31
"7273",1,1221,1343,2,0,193,3
"7274",1,2392,2123,18,0,398,41
"7275",1,1933,3190,18,0,470,44
"7276",1,3041,2401,20,0,501,53
"7277",1,326,2003,9,0,554,32
"7278",1,2106,2785,17,0,452,45
"7279",1,229,2464,16,0,461,43
"7280",1,1687,1520,4,0,424,9
"7281",1,2195,1960,15,0,503,41
"7282",1,2675,2009,17,0,517,40
"7283",1,1050,3437,78,0,1107,153
"7284",1,796,1962,16,0,593,43
"7285",1,1800,1939,17,0,465,41
"7286",1,28,1857,17,0,517,50
"7287",1,976,1872,18,0,530,44
"7288",1,2610,3584,27,0,965,49
"7289",1,877,2112,15,0,474,42
"7290",1,1826,2267,13,0,457,31
"7291",1,2559,2334,18,0,482,41
"7292",1,2362,2623,18,0,497,40
"7293",1,2616,1493,3,0,424,32
"7294",1,933,1482,18,0,456,44
"7295",1,1217,1716,18,0,555,40
"7296",1,400,2323,1,0,514,35
"7297",1,508,2009,4,0,644,25
"7298",1,1723,1838,8,0,634,23
"7299",1,245,2970,17,0,681,44
"7300",1,592,8684,242,0,2775,840
"7301",1,2646,3796,18,0,706,42
"7302",1,2135,2732,15,0,510,43
"7303",1,978,2806,13,0,545,39
"7304",1,2509,1434,5,0,399,16
"7305",1,392,4689,4,0,479,10
"7306",1,1271,5155,17,0,495,41
"7307",1,72,5534,18,0,518,42
"7308",1,1496,5594,17,0,499,41
"7309",1,1074,3418,18,0,464,46
"7310",1,2166,1940,18,0,406,42
"7311",1,419,2311,16,0,382,39
"7312",1,959,2643,18,0,457,42
"7313",1,2506,2037,9,0,466,47
"7314",1,1098,3041,17,0,482,143
"7315",1,2032,2511,18,0,416,181
"7316",1,997,3229,16,0,701,40
"7317",1,2667,9630,250,0,2008,862
"7318",1,1643,2420,18,0,430,45
"7319",1,663,2001,15,0,441,40
"7320",1,121,3372,36,0,1119,89
"7321",1,283,2038,18,0,436,41
"7322",1,1520,1352,5,0,344,27
"7323",1,1411,2259,13,0,424,29
"7324",1,2432,4495,18,0,474,46
"7325",1,1423,2871,3,0,454,5
"7326",1,499,3585,17,0,440,40
"7327",1,2437,1777,17,0,573,39
"7328",1,2043,1483,8,0,395,26
"7329",1,607,1567,17,0,449,44
"7330",1,2084,1776,16,0,451,43
"7331",1,1359,1920,13,0,672,36
"7332",1,2845,2048,15,0,741,40
"7333",1,1155,3540,39,0,1622,57
"7334",1,595,1612,3,0,522,12
"7335",1,3078,2113,15,0,743,38
"7336",1,1464,1578,16,0,449,43
"7337",1,591,2477,18,0,645,42
"7338",1,2809,2910,17,0,636,40
"7339",1,362,1746,11,0,445,25
"7340",1,2406,1736,13,0,437,27
"7341",1,2469,3373,12,0,456,18
"7342",1,870,2576,18,0,751,40
"7343",1,2023,2287,18,0,658,41
"7344",1,2914,3036,18,0,664,77
"7345",1,2889,7891,208,0,2240,639
"7346",1,973,2474,5,0,536,37
"7347",1,2612,2536,11,0,504,32
"7348",1,1415,2919,18,0,825,46
"7349",1,2555,1680,13,0,395,40
"7350",1,2989,2558,18,0,683,43
"7351",1,2740,3204,15,0,556,40
"7352",1,695,2068,10,0,465,42
"7353",1,1943,3231,18,0,648,41
"7354",1,2940,3416,11,0,666,32
"7355",1,248,2252,13,0,510,35
"7356",1,366,2508,15,0,600,39
"7357",1,2902,2264,17,0,653,41
"7358",1,1377,1781,17,0,451,41
"7359",1,2694,1592,18,0,403,40
"7360",1,75,4167,17,0,617,39
"7361",1,1917,2113,17,0,438,41
"7362",1,2067,2689,18,0,483,42
"7363",1,1918,2237,18,0,794,26
"7364",1,2531,1789,18,0,508,41
"7365",1,2053,2445,17,0,834,45
"7366",1,1810,2499,18,0,542,42
"7367",1,198,3730,17,0,780,41
"7368",1,2254,1932,18,0,727,41
"7369",1,2881,2693,18,0,521,47
"7370",1,3022,2288,16,0,648,40
"7371",1,1513,2297,18,0,500,41
"7372",1,744,2637,18,0,473,41
"7373",1,1052,2386,15,0,677,40
"7374",1,2232,2553,18,0,494,44
"7375",1,2791,2220,10,0,668,31
"7376",1,285,2554,18,0,465,42
"7377",1,721,3008,18,0,492,42
"7378",1,2594,2694,18,0,564,47
"7379",1,2711,3173,16,0,809,41
"7380",1,30,2814,18,0,626,43
"7381",1,2893,2084,18,0,440,44
"7382",1,109,1517,17,0,409,40
"7383",1,402,1594,11,0,399,29
"7384",1,257,3154,11,0,578,27
"7385",1,379,2554,17,0,514,39
"7386",1,440,3725,17,0,407,44
"7387",1,2483,2313,17,0,576,46
"7388",1,2717,2170,17,0,410,40
"7389",1,249,1706,8,0,611,23
"7390",1,1896,4013,69,0,994,126
"7391",1,2075,3486,17,0,474,45
"7392",1,1575,1901,13,0,434,40
"7393",1,2511,5441,17,0,572,41
"7394",1,2181,1564,17,0,501,40
"7395",1,183,2773,16,0,480,39
"7396",1,1408,1983,2,0,456,5
"7397",1,2224,1520,15,0,369,42
"7398",1,3007,1642,15,0,477,38
"7399",1,497,2051,11,0,935,7
"7400",1,1727,2603,16,0,499,42
"7401",1,1834,3182,18,0,539,43
"7402",1,2196,3183,27,0,820,36
"7403",1,2001,1785,17,0,482,41
"7404",1,1374,1891,16,0,591,44
"7405",1,934,1662,13,0,482,38
"7406",1,1840,1660,11,0,500,26
"7407",1,1201,2046,18,0,532,41
"7408",1,2341,1879,18,0,557,41
"7409",1,614,2162,18,0,517,41
"7410",1,426,1571,8,0,434,23
"7411",1,712,2153,18,0,448,40
"7412",1,955,3284,18,0,456,41
"7413",1,298,2565,18,0,498,41
"7414",1,1548,3365,17,0,423,46
"7415",1,1905,2073,13,0,486,37
"7416",1,2547,2188,15,0,630,38
"7417",1,954,2034,18,0,523,42
"7418",1,1164,2306,18,0,599,81
"7419",1,47,3044,15,0,612,44
"7420",1,942,2617,13,0,523,37
"7421",1,2561,3159,17,0,671,46
"7422",1,454,2805,18,0,694,47
"7423",1,1714,2200,18,0,763,44
"7424",1,1602,2601,17,0,623,40
"7425",1,1787,2071,18,0,726,49
"7426",1,1655,2146,17,0,662,40
"7427",1,1852,2629,17,0,619,41
"7428",1,1308,3310,18,0,682,41
"7429",1,2801,2834,17,0,573,40
"7430",1,1816,2689,18,0,590,41
"7431",1,2649,2572,18,0,679,45
"7432",1,1147,2921,18,0,775,42
"7433",1,361,3946,18,0,650,48
"7434",1,894,2639,18,0,559,41
"7435",1,900,3436,17,0,643,45
"7436",1,690,3487,18,0,638,46
"7437",1,182,3432,16,0,641,38
"7438",1,2272,3258,17,0,639,42
"7439",1,1369,2445,18,0,591,41
"7440",1,408,2641,18,0,621,41
"7441",1,1287,2701,18,0,627,41
"7442",1,7,3065,18,0,681,41
"7443",1,556,3393,18,0,677,42
"7444",1,2820,3486,16,0,674,39
"7445",1,571,2834,17,0,517,41
"7446",1,2286,2315,18,0,414,41
"7447",1,2466,2175,18,0,457,43
"7448",1,2446,1856,17,0,419,40
"7449",1,1688,2246,18,0,413,45
"7450",1,642,3213,18,0,487,41
"7451",1,2592,3832,15,0,561,38
"7452",1,2726,2465,16,0,438,83
"7453",1,2325,2495,17,0,433,41
"7454",1,2393,2381,17,0,622,39
"7455",1,2003,2484,17,0,517,40
"7456",1,627,2618,17,0,466,43
"7457",1,273,1856,13,0,457,27
"7458",1,2687,2876,17,0,441,40
"7459",1,2282,2210,16,0,401,41
"7460",1,111,2739,17,0,481,41
"7461",1,25,2063,17,0,419,44
"7462",1,2473,1856,17,0,431,39
"7463",1,3020,3219,11,0,438,26
"7464",1,1890,3342,17,0,454,39
"7465",1,2858,2651,15,0,498,42
"7466",1,2953,3271,15,0,532,39
"7467",1,641,3223,16,0,509,43
"7468",1,829,3278,16,0,423,43
"7469",1,1037,1616,15,0,482,38
"7470",1,684,2310,8,0,448,27
"7471",1,3005,1911,13,0,471,31
"7472",1,500,1916,16,0,532,41
"7473",1,522,1743,13,0,539,30
"7474",1,2943,2196,16,0,452,43
"7475",1,354,2427,20,0,1181,36
"7476",1,1871,1847,10,0,707,30
"7477",1,1078,2138,7,0,615,18
"7478",1,99,1575,15,0,518,39
"7479",1,2199,1632,13,0,465,38
"7480",1,1144,2588,19,0,1260,37
"7481",1,2332,3451,58,0,1701,109
"7482",1,661,2063,17,0,436,40
"7483",1,1569,1562,10,0,536,26
"7484",1,2968,2494,18,0,449,42
"7485",1,750,1247,69,0,233,15
"7486",1,451,2108,18,0,537,47
"7487",1,2633,1819,18,0,405,139
"7488",1,3015,3706,224,0,2515,30
"7489",1,2705,1798,18,0,485,42
"7490",1,2645,2582,224,0,350,30
"7491",1,2846,1609,18,0,440,42
"7492",1,2148,2306,18,0,546,41
"7493",1,1646,1866,13,0,506,39
"7494",1,2044,2120,15,0,544,47
"7495",1,741,1996,18,0,429,41
"7496",1,2918,2050,17,0,424,41
"7497",1,34,2326,59,0,279,272
"7498",1,1279,2210,17,0,452,41
"7499",1,2660,2074,18,0,484,44
"7500",1,898,2179,17,0,462,41
"7501",1,209,2343,17,0,427,46
"7502",1,1092,2449,13,0,777,36
"7503",1,2475,2983,15,0,865,37
"7504",1,201,2941,18,0,563,46
"7505",1,654,2754,18,0,518,42
"7506",1,3023,2373,16,0,478,38
"7507",1,983,2767,17,0,474,40
"7508",1,2832,3542,18,0,536,42
"7509",1,2907,2630,17,0,553,47
"7510",1,2731,3131,17,0,483,44
"7511",1,98,2130,18,0,502,41
"7512",1,1207,2301,18,0,562,42
"7513",1,1296,2026,16,0,498,43
"7514",1,1055,1854,15,0,466,38
"7515",1,1059,2535,18,0,462,43
"7516",1,1120,3455,18,0,535,43
"7517",1,389,3453,18,0,513,41
"7518",1,310,1877,18,0,512,45
"7519",1,1545,1780,13,0,541,37
"7520",1,254,2509,18,0,469,82
"7521",1,64,2210,18,0,528,47
"7522",1,2412,2265,18,0,519,41
"7523",1,711,1719,17,0,458,44
"7524",1,2655,1571,15,0,468,43
"7525",1,320,1919,17,0,522,45
"7526",1,46,2954,18,0,446,43
"7527",1,986,2447,18,0,516,44
"7528",1,2934,2428,18,0,504,42
"7529",1,851,2643,18,0,437,42
"7530",1,2419,2587,17,0,478,39
"7531",1,1460,2128,8,0,509,37
"7532",1,2829,2893,17,0,487,40
"7533",1,103,2369,16,0,435,39
"7534",1,2054,2080,17,0,473,40
"7535",1,141,2781,18,0,497,43
"7536",1,1952,2783,17,0,526,39
"7537",1,1161,2159,15,0,526,41
"7538",1,2143,2757,17,0,456,40
"7539",1,2759,2825,16,0,458,38
"7540",1,2240,2509,16,0,472,38
"7541",1,1344,2437,17,0,433,41
"7542",1,2775,2412,13,0,463,27
"7543",1,123,3466,18,0,491,46
"7544",1,2229,2244,17,0,454,39
"7545",1,733,2362,15,0,468,38
"7546",1,2742,2736,17,0,456,46
"7547",1,2161,1814,5,0,416,25
"7548",1,944,3510,18,0,502,42
"7549",1,32,2500,16,0,475,40
"7550",1,842,1937,8,0,526,24
"7551",1,2307,1513,5,0,369,24
"7552",1,584,2975,17,0,431,39
"7553",1,2387,1804,11,0,462,26
"7554",1,2764,2255,16,0,558,39
"7555",1,294,1565,8,0,503,23
"7556",1,1444,2711,16,0,408,43
"7557",1,307,1556,8,0,511,24
"7558",1,751,2374,13,0,427,36
"7559",1,2819,1730,6,0,416,24
"7560",1,700,2135,6,0,385,24
"7561",1,2617,3256,30,0,680,71
"7562",1,1701,2822,15,0,611,41
"7563",1,1663,2337,15,0,452,42
"7564",1,1075,2331,11,0,885,30
"7565",1,475,1472,7,0,348,23
"7566",1,2873,2071,13,0,554,27
"7567",1,552,2084,17,0,594,44
"7568",1,129,2079,11,0,639,28
"7569",1,227,1645,18,0,483,47
"7570",1,1181,1550,18,0,526,46
"7571",1,1518,3185,48,0,564,85
"7572",1,1790,1742,18,0,534,46
"7573",1,1425,2646,18,0,419,43
"7574",1,1274,2400,14,0,507,25
"7575",1,2635,1892,13,0,614,36
"7576",1,1605,1683,15,0,615,43
"7577",1,417,2828,18,0,568,42
"7578",1,66,2511,6,0,602,31
"7579",1,1103,3005,17,0,559,41
"7580",1,2009,1667,1,0,412,36
"7581",1,1443,1709,18,0,501,40
"7582",1,2860,2551,10,0,1482,21
"7583",1,657,1996,13,0,476,35
"7584",1,1803,2667,15,0,509,38
"7585",1,999,2155,18,0,619,49
"7586",1,1462,2342,18,0,631,40
"7587",1,1883,2667,18,0,526,43
"7588",1,82,3298,17,0,543,40
"7589",1,277,2323,18,0,490,42
"7590",1,1841,3104,18,0,530,46
"7591",1,395,1989,13,0,478,36
"7592",1,1364,2521,18,0,497,42
"7593",1,375,1865,15,0,571,38
"7594",1,449,2493,18,0,405,44
"7595",1,1824,3659,18,0,734,46
"7596",1,2464,2244,15,0,509,24
"7597",1,488,1983,18,0,462,42
"7598",1,2420,2364,17,0,493,40
"7599",1,2165,2514,18,0,438,40
"7600",1,827,2892,18,0,451,41
"7601",1,590,2127,18,0,440,42
"7602",1,1387,2096,15,0,444,25
"7603",1,2871,2217,17,0,414,45
"7604",1,2203,2558,17,0,456,39
"7605",1,2098,2400,18,0,467,46
"7606",1,472,1982,18,0,426,42
"7607",1,808,1509,18,0,396,41
"7608",1,44,3144,12,0,497,22
"7609",1,837,3547,17,0,446,40
"7610",1,2145,3668,18,0,441,46
"7611",1,1124,2671,18,0,400,41
"7612",1,1969,2765,17,0,456,41
"7613",1,662,2517,17,0,425,40
"7614",1,1516,1934,18,0,471,41
"7615",1,1986,2489,16,0,453,40
"7616",1,2508,3453,17,0,487,40
"7617",1,319,3084,26,0,648,47
"7618",1,1010,2446,18,0,451,41
"7619",1,992,2861,15,0,459,39
"7620",1,2761,2420,17,0,464,40
"7621",1,416,1702,18,0,417,46
"7622",1,1313,3109,16,0,461,38
"7623",1,147,2679,17,0,497,41
"7624",1,1843,2885,17,0,429,43
"7625",1,734,2703,13,0,547,31
"7626",1,689,3033,16,0,416,39
"7627",1,2157,2949,17,0,459,44
"7628",1,2447,2035,15,0,444,43
"7629",1,1612,2492,17,0,481,41
"7630",1,612,3334,16,0,412,46
"7631",1,54,1512,17,0,449,45
"7632",1,2007,2103,16,0,615,39
"7633",1,2011,1556,2,0,409,28
"7634",1,511,2418,15,0,597,45
"7635",1,15,1896,13,0,506,35
"7636",1,2429,1958,15,0,582,42
"7637",1,49,1474,8,0,429,24
"7638",1,546,2660,16,0,401,44
"7639",1,1889,2617,17,0,480,42
"7640",1,2284,2745,18,0,431,46
"7641",1,1768,1683,13,0,467,30
"7642",1,414,1746,18,0,440,45
"7643",1,466,2004,18,0,443,47
"7644",1,1680,1891,18,0,378,45
"7645",1,1715,1807,13,0,526,36
"7646",1,1453,1885,15,0,526,42
"7647",1,2890,1710,17,0,461,45
"7648",1,644,1817,17,0,474,40
"7649",1,1959,2200,18,0,526,44
"7650",1,2538,2086,17,0,460,40
"7651",1,1459,2322,11,0,934,16
"7652",1,2661,1851,17,0,501,41
"7653",1,2408,1959,18,0,498,42
"7654",1,1029,2006,18,0,474,42
"7655",1,2223,1538,1,0,371,5
"7656",1,3006,2629,17,0,495,47
"7657",1,2522,1808,16,0,438,39
"7658",1,656,2071,13,0,438,39
"7659",1,1853,2561,18,0,433,41
"7660",1,1463,2206,18,0,468,42
"7661",1,886,2570,15,0,451,41
"7662",1,2534,2277,16,0,538,41
"7663",1,1188,2090,15,0,528,43
"7664",1,333,1562,18,0,559,43
"7665",1,2179,1880,18,0,578,41
"7666",1,1695,1830,13,0,614,27
"7667",1,1018,2067,18,0,509,41
"7668",1,1370,2009,17,0,573,42
"7669",1,2600,2417,18,0,592,42
"7670",1,1420,2010,17,0,532,41
"7671",1,128,2752,18,0,496,41
"7672",1,649,2211,17,0,474,40
"7673",1,713,1954,17,0,410,44
"7674",1,576,2448,18,0,450,40
"7675",1,813,2612,18,0,454,41
"7676",1,2080,1716,16,0,619,41
"7677",1,60,2222,15,0,473,38
"7678",1,1534,2332,18,0,503,49
"7679",1,1409,1978,18,0,497,45
"7680",1,919,2214,15,0,489,39
"7681",1,1330,2348,16,0,445,45
"7682",1,1744,2023,17,0,498,41
"7683",1,1307,2584,17,0,442,40
"7684",1,1125,2500,18,0,486,41
"7685",1,67,3143,17,0,470,41
"7686",1,1244,3342,17,0,416,44
"7687",1,1467,2319,18,0,437,45
"7688",1,647,2506,18,0,462,43
"7689",1,736,2128,16,0,446,41
"7690",1,2679,2424,16,0,546,40
"7691",1,2793,2125,9,0,578,31
"7692",1,502,2150,18,0,620,41
"7693",1,1586,2856,18,0,695,48
"7694",1,377,2560,15,0,529,38
"7695",1,482,1736,13,0,582,31
"7696",1,2876,5515,70,0,967,233
"7697",1,2455,2847,18,0,540,41
"7698",1,2371,2754,18,0,521,44
"7699",1,814,1918,11,0,688,27
"7700",1,2081,6266,58,0,808,171
"7701",1,442,4189,68,0,1399,74
"7702",1,1371,1918,17,0,691,42
"7703",1,1923,3101,17,0,626,40
"7704",1,2342,2328,11,0,547,29
"7705",1,188,2374,17,0,568,42
"7706",1,207,1601,16,0,525,40
"7707",1,2769,1840,6,0,641,3
"7708",1,2059,1819,35,0,764,26
"7709",1,2525,2857,20,0,628,26
"7710",1,1578,1804,8,0,682,24
"7711",1,2676,1821,17,0,699,40
"7712",1,844,2091,18,0,726,47
"7713",1,1094,1757,10,0,548,33
"7714",1,78,2134,13,0,446,35
"7715",1,1107,2209,18,0,458,41
"7716",1,1291,1677,11,0,510,26
"7717",1,2463,1733,18,0,653,45
"7718",1,735,1694,18,0,467,41
"7719",1,1471,2260,18,0,681,46
"7720",1,1229,1951,18,0,790,45
"7721",1,1363,3501,18,0,428,45
"7722",1,1087,1628,15,0,586,38
"7723",1,1630,2078,18,0,720,42
"7724",1,3011,2154,18,0,528,42
"7725",1,2993,2160,17,0,676,40
"7726",1,1439,2931,18,0,431,42
"7727",1,1233,1657,17,0,547,43
"7728",1,2931,1754,18,0,456,42
"7729",1,1626,2024,17,0,816,81
"7730",1,3051,1843,17,0,532,42
"7731",1,1939,3887,58,0,702,489
"7732",1,1703,2599,17,0,758,40
"7733",1,2900,4399,58,0,659,311
"7734",1,96,2884,18,0,668,41
"7735",1,476,3618,18,0,2523,42
"7736",1,2270,3650,17,0,2556,44
